PLANTID,DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,"ROUND(A.WS,1)","ROUND(A.POWER,0)",YD15
,2022-03-21 03:00:00,3.1,28350.0,126,7.3,97,845,,,
,2022-03-21 04:00:00,3.4,31304.0,135,7.5,97,845,,,
,2022-03-21 05:00:00,3.6,33694.0,144,7.6,97,844,,,
,2022-03-21 06:00:00,3.4,33096.0,148,7.6,97,845,,,
,2022-03-21 07:00:00,3.5,32126.0,151,7.5,97,845,,,
,2022-03-21 08:00:00,2.7,28665.0,153,7.9,95,846,,,
,2022-03-21 09:00:00,1.4,21446.0,163,8.6,93,847,,,
,2022-03-21 10:00:00,1.5,13668.0,127,8.8,95,847,,,
,2022-03-21 11:00:00,1.4,9804.0,126,9.1,95,847,,,
,2022-03-21 12:00:00,1.5,8198.0,113,9.4,95,847,,,
,2022-03-21 13:00:00,1.1,7428.0,100,9.4,95,846,,,
,2022-03-21 14:00:00,0.9,6379.0,77,9.3,94,845,,,
,2022-03-21 15:00:00,1.3,5580.0,67,8.8,97,845,,,
,2022-03-21 16:00:00,1.7,5563.0,59,8.4,97,844,,,
,2022-03-21 17:00:00,2.2,5374.0,56,7.9,96,844,,,
,2022-03-21 18:00:00,2.4,6385.0,52,7.3,96,845,,,
,2022-03-21 19:00:00,2.5,9444.0,53,6.8,95,846,,,
,2022-03-21 20:00:00,3.0,12382.0,53,6.4,93,847,,,
,2022-03-21 21:00:00,3.2,17893.0,58,6.1,94,847,,,
,2022-03-21 22:00:00,3.6,19878.0,58,5.7,95,848,,,
,2022-03-21 23:00:00,3.4,20160.0,53,5.4,93,849,,,
,2022-03-22 00:00:00,3.1,17874.0,59,5.0,96,849,,,
,2022-03-22 01:00:00,3.6,23901.0,52,4.6,95,849,,,
,2022-03-22 02:00:00,2.7,18100.0,48,4.2,95,849,,,
,2022-03-22 03:00:00,3.2,22118.0,60,3.8,94,848,,,
,2022-03-22 04:00:00,2.8,14829.0,38,3.6,93,848,,,
,2022-03-22 05:00:00,2.4,10064.0,17,3.8,94,848,,,
,2022-03-22 06:00:00,2.4,8514.0,15,3.8,94,848,,,
,2022-03-22 07:00:00,2.1,10011.0,76,4.0,93,849,,,
,2022-03-22 08:00:00,1.8,7624.0,56,4.2,93,850,,,
,2022-03-22 09:00:00,1.9,7772.0,87,4.6,90,850,,,
,2022-03-22 10:00:00,1.9,5976.0,69,5.3,88,851,,,
,2022-03-22 11:00:00,1.9,4417.0,51,5.8,88,851,,,
,2022-03-22 12:00:00,1.6,3174.0,50,6.4,86,851,,,
,2022-03-22 13:00:00,1.2,2578.0,24,6.8,86,850,,,
,2022-03-22 14:00:00,1.1,2345.0,27,6.6,88,850,,,
,2022-03-22 15:00:00,0.9,2864.0,58,6.4,91,849,,,
,2022-03-22 16:00:00,0.8,3415.0,50,6.7,90,849,,,
,2022-03-22 17:00:00,1.3,3690.0,51,6.3,91,849,,,
,2022-03-22 18:00:00,1.8,4531.0,43,5.6,93,850,,,
,2022-03-22 19:00:00,1.4,5331.0,39,4.9,96,850,,,
,2022-03-22 20:00:00,1.2,6233.0,48,4.7,96,851,,,
,2022-03-22 21:00:00,0.6,6296.0,51,4.6,96,851,,,
,2022-03-22 22:00:00,0.7,7573.0,34,4.6,96,852,,,
,2022-03-22 23:00:00,1.1,8357.0,49,4.4,96,852,,,
,2022-03-23 00:00:00,1.0,7795.0,24,4.1,93,853,,,
,2022-03-23 01:00:00,0.6,8678.0,189,3.8,95,853,,,
,2022-03-23 02:00:00,0.7,8443.0,315,3.7,97,853,,,
,2022-03-23 03:00:00,1.1,8715.0,333,3.6,97,852,,,
,2022-03-23 04:00:00,1.3,7830.0,351,3.5,97,852,,,
,2022-03-23 05:00:00,0.4,7005.0,34,3.3,97,852,,,
,2022-03-23 06:00:00,0.6,7570.0,171,3.2,97,852,,,
,2022-03-23 07:00:00,0.5,6865.0,158,3.1,97,852,,,
,2022-03-23 08:00:00,0.3,5159.0,342,4.3,95,852,,,
,2022-03-23 09:00:00,0.4,4568.0,346,6.3,86,853,,,
,2022-03-23 10:00:00,0.4,5562.0,34,8.3,80,853,,,
,2022-03-23 11:00:00,0.9,5612.0,58,10.4,73,853,,,
,2022-03-23 12:00:00,1.3,5608.0,103,11.9,71,852,,,
,2022-03-23 13:00:00,1.5,4478.0,132,12.8,70,851,,,
,2022-03-23 14:00:00,1.5,4299.0,127,12.1,73,850,,,
,2022-03-23 15:00:00,1.3,4369.0,117,11.7,75,850,,,
,2022-03-23 16:00:00,1.5,4173.0,101,11.4,76,849,,,
,2022-03-23 17:00:00,2.2,5865.0,120,11.1,76,849,,,
,2022-03-23 18:00:00,2.3,6301.0,124,10.1,80,848,,,
,2022-03-23 19:00:00,1.6,4863.0,130,8.7,87,849,,,
,2022-03-23 20:00:00,1.9,5464.0,129,7.4,92,849,,,
,2022-03-23 21:00:00,2.4,7741.0,138,6.8,96,849,,,
,2022-03-23 22:00:00,2.5,9733.0,140,6.8,93,849,,,
,2022-03-23 23:00:00,2.5,10086.0,143,6.5,93,849,,,
,2022-03-24 00:00:00,1.6,11372.0,150,5.8,93,849,,,
,2022-03-24 01:00:00,1.5,12024.0,180,5.3,94,849,,,
,2022-03-24 02:00:00,1.6,12080.0,202,5.7,89,848,,,
,2022-03-24 03:00:00,2.3,12386.0,218,6.4,84,847,,,
,2022-03-24 04:00:00,2.2,12308.0,231,6.2,84,847,,,
,2022-03-24 05:00:00,2.4,14602.0,234,6.5,82,846,,,
,2022-03-24 06:00:00,2.4,17631.0,222,8.0,75,846,,,
,2022-03-24 07:00:00,2.6,23011.0,211,8.2,78,846,,,
,2022-03-24 08:00:00,3.0,24785.0,197,9.9,76,846,,,
,2022-03-24 09:00:00,3.1,26558.0,193,11.9,75,846,,,
,2022-03-24 10:00:00,3.0,24131.0,189,13.6,75,847,,,
,2022-03-24 11:00:00,2.5,22457.0,189,13.9,79,846,,,
,2022-03-24 12:00:00,2.4,21878.0,195,13.9,84,846,,,
,2022-03-24 13:00:00,2.9,24786.0,186,13.8,89,844,,,
,2022-03-24 14:00:00,3.3,26181.0,187,13.9,89,843,,,
,2022-03-24 15:00:00,3.3,28749.0,189,12.9,95,842,,,
,2022-03-24 16:00:00,4.7,31493.0,193,12.4,97,841,,,
,2022-03-24 17:00:00,5.1,34249.0,193,12.0,97,840,,,
,2022-03-24 18:00:00,4.7,35246.0,187,12.2,96,840,,,
,2022-03-24 19:00:00,5.1,38216.0,183,12.3,97,840,,,
,2022-03-24 20:00:00,4.9,41025.0,185,12.4,97,840,,,
,2022-03-24 21:00:00,5.1,42658.0,192,12.7,96,840,,,
,2022-03-24 22:00:00,5.1,42900.0,204,13.0,96,841,,,
,2022-03-24 23:00:00,5.2,43427.0,209,13.4,94,841,,,
,2022-03-25 00:00:00,5.5,45440.0,208,13.2,93,841,,,
,2022-03-25 01:00:00,5.4,45583.0,209,13.5,92,841,,,
,2022-03-25 02:00:00,5.9,46579.0,210,13.7,92,840,,,
,2022-03-25 03:00:00,6.5,46722.0,214,14.3,92,840,,,
,2022-03-25 04:00:00,6.7,46789.0,217,14.8,92,839,,,
,2022-03-25 05:00:00,6.8,46678.0,218,15.2,92,839,,,
,2022-03-25 06:00:00,6.7,45958.0,221,15.2,92,840,,,
,2022-03-25 07:00:00,6.7,44704.0,224,15.7,93,841,,,
,2022-03-25 08:00:00,7.3,42569.0,230,16.5,93,842,,,
,2022-03-25 09:00:00,6.9,41265.0,242,17.8,90,842,,,
,2022-03-25 10:00:00,6.3,36787.0,248,19.0,87,843,,,
,2022-03-25 11:00:00,7.2,36719.0,250,20.0,84,843,,,
,2022-03-25 12:00:00,8.9,35808.0,250,21.0,79,843,,,
,2022-03-25 13:00:00,8.4,31376.0,255,20.2,81,843,,,
,2022-03-25 14:00:00,7.9,26565.0,257,20.7,78,843,,,
,2022-03-25 15:00:00,7.2,21507.0,258,21.3,75,842,,,
,2022-03-25 16:00:00,6.6,17443.0,270,20.9,75,842,,,
,2022-03-25 17:00:00,4.8,12130.0,277,19.9,81,842,,,
,2022-03-25 18:00:00,4.8,13372.0,288,18.8,86,843,,,
,2022-03-25 19:00:00,3.0,10243.0,316,16.7,95,844,,,
,2022-03-25 20:00:00,2.7,9967.0,20,15.9,98,845,,,
,2022-03-25 21:00:00,4.5,21826.0,41,14.8,97,846,,,
,2022-03-25 22:00:00,6.0,31880.0,40,13.4,94,846,,,
,2022-03-25 23:00:00,6.9,37411.0,36,12.2,90,847,,,
,2022-03-26 00:00:00,4.5,32858.0,45,10.1,88,848,,,
,2022-03-26 01:00:00,5.2,37757.0,49,9.2,90,848,,,
,2022-03-26 02:00:00,5.8,40174.0,52,8.6,93,848,,,
,2022-03-26 03:00:00,6.0,40612.0,58,8.2,95,847,,,
,2022-03-26 04:00:00,6.3,40339.0,61,7.8,96,847,,,
,2022-03-26 05:00:00,6.3,39411.0,51,7.7,95,848,,,
,2022-03-26 06:00:00,5.9,39416.0,50,7.7,95,848,,,
,2022-03-26 07:00:00,5.7,39532.0,52,7.7,94,849,,,
,2022-03-26 08:00:00,3.7,33026.0,52,7.9,93,850,,,
,2022-03-26 09:00:00,4.7,31989.0,48,8.0,92,850,,,
,2022-03-26 10:00:00,4.2,26963.0,50,8.2,91,851,,,
,2022-03-26 11:00:00,3.3,19320.0,51,8.6,86,851,,,
,2022-03-26 12:00:00,3.6,15158.0,44,9.8,79,851,,,
,2022-03-26 13:00:00,3.2,12288.0,35,11.0,72,850,,,
,2022-03-26 14:00:00,3.1,12036.0,33,13.0,66,850,,,
,2022-03-26 15:00:00,3.5,11609.0,40,13.4,63,849,,,
,2022-03-26 16:00:00,3.6,12134.0,44,13.2,64,849,,,
,2022-03-26 17:00:00,4.0,17998.0,41,12.3,68,849,,,
,2022-03-26 18:00:00,4.1,21304.0,43,11.4,70,849,,,
,2022-03-26 19:00:00,4.2,24462.0,50,10.1,74,850,,,
,2022-03-26 20:00:00,3.9,28002.0,53,9.0,80,851,,,
,2022-03-26 21:00:00,4.0,28274.0,55,8.2,85,851,,,
,2022-03-26 22:00:00,4.8,33615.0,54,7.9,81,852,,,
,2022-03-26 23:00:00,4.3,31569.0,46,7.6,75,852,,,
,2022-03-27 00:00:00,4.0,27906.0,43,7.7,57,853,,,
,2022-03-27 01:00:00,3.4,19629.0,37,7.7,59,852,,,
,2022-03-27 02:00:00,3.4,18721.0,14,7.6,59,852,,,
,2022-03-27 03:00:00,3.2,18272.0,5,7.5,61,852,,,
,2022-03-27 04:00:00,3.7,23355.0,31,7.2,62,852,,,
,2022-03-27 05:00:00,3.5,20534.0,7,7.1,64,852,,,
,2022-03-27 06:00:00,3.5,19260.0,3,6.8,59,852,,,
,2022-03-27 07:00:00,4.1,24017.0,25,6.0,68,853,,,
,2022-03-27 08:00:00,4.3,24572.0,38,5.9,73,854,,,
,2022-03-27 09:00:00,4.4,19214.0,43,6.0,75,854,,,
,2022-03-27 10:00:00,3.0,14976.0,33,6.7,72,855,,,
,2022-03-27 11:00:00,2.9,14248.0,44,6.9,70,855,,,
,2022-03-27 12:00:00,3.3,16311.0,52,7.5,67,854,,,
,2022-03-27 13:00:00,3.3,19327.0,49,8.9,64,854,,,
,2022-03-27 14:00:00,3.3,19700.0,45,9.2,64,853,,,
,2022-03-27 15:00:00,3.4,20691.0,50,10.4,61,852,,,
,2022-03-27 16:00:00,3.8,18390.0,49,10.9,62,852,,,
,2022-03-27 17:00:00,3.8,17286.0,55,10.0,64,852,,,
,2022-03-27 18:00:00,3.8,19060.0,61,9.1,65,852,,,
,2022-03-27 19:00:00,3.5,19749.0,68,8.1,69,852,,,
,2022-03-27 20:00:00,3.2,18915.0,62,7.4,75,853,,,
,2022-03-27 21:00:00,2.9,18764.0,65,6.6,81,853,,,
,2022-03-27 22:00:00,3.0,18314.0,64,6.5,84,854,,,
,2022-03-27 23:00:00,3.3,19789.0,72,6.1,83,854,,,
,2022-03-28 00:00:00,3.7,22809.0,90,6.2,82,854,,,
,2022-03-28 01:00:00,3.5,22069.0,88,6.4,79,854,,,
,2022-03-28 02:00:00,3.4,19331.0,88,6.3,75,853,,,
,2022-03-28 03:00:00,3.1,13817.0,90,6.3,72,852,,,
,2022-03-28 04:00:00,2.6,9623.0,92,6.0,70,852,,,
,2022-03-28 05:00:00,2.2,8232.0,90,6.0,70,852,,,
,2022-03-28 06:00:00,2.3,8923.0,88,5.7,72,852,,,
,2022-03-28 07:00:00,2.2,9499.0,93,6.0,73,853,,,
,2022-03-28 08:00:00,2.7,11984.0,107,8.3,68,853,,,
,2022-03-28 09:00:00,3.1,16304.0,117,10.1,65,853,,,
,2022-03-28 10:00:00,3.7,18423.0,124,11.4,64,854,,,
,2022-03-28 11:00:00,3.7,17478.0,126,12.7,63,854,,,
,2022-03-28 12:00:00,3.8,16745.0,127,13.7,62,853,,,
,2022-03-28 13:00:00,3.8,14299.0,130,14.3,62,853,,,
,2022-03-28 14:00:00,3.7,11947.0,128,14.9,59,852,,,
,2022-03-28 15:00:00,3.5,11128.0,125,15.2,58,851,,,
,2022-03-28 16:00:00,3.6,12583.0,126,15.1,58,851,,,
,2022-03-28 17:00:00,3.8,14679.0,120,14.4,61,850,,,
,2022-03-28 18:00:00,4.1,17946.0,113,13.1,66,850,,,
,2022-03-28 19:00:00,4.6,22236.0,112,10.7,76,850,,,
,2022-03-28 20:00:00,4.4,24947.0,114,9.3,79,851,,,
,2022-03-28 21:00:00,4.7,29064.0,117,8.7,78,851,,,
,2022-03-28 22:00:00,4.8,30763.0,120,8.4,76,852,,,
,2022-03-28 23:00:00,4.5,29890.0,130,8.8,71,852,,,
,2022-03-29 00:00:00,5.0,35421.0,131,7.8,91,852,,,
,2022-03-29 01:00:00,4.5,35224.0,140,8.6,87,852,,,
,2022-03-29 02:00:00,4.3,34405.0,150,8.4,88,851,,,
,2022-03-29 03:00:00,4.0,32240.0,146,8.2,89,850,,,
,2022-03-29 04:00:00,3.6,29994.0,148,8.1,89,850,,,
,2022-03-29 05:00:00,3.2,26567.0,150,8.4,88,849,,,
,2022-03-29 06:00:00,3.1,24908.0,169,8.4,88,849,,,
,2022-03-29 07:00:00,2.8,24150.0,165,8.7,87,850,,,
,2022-03-29 08:00:00,2.8,22308.0,174,10.4,84,851,,,
,2022-03-29 09:00:00,2.2,19801.0,170,12.4,79,851,,,
,2022-03-29 10:00:00,2.7,17485.0,180,14.0,75,851,,,
,2022-03-29 11:00:00,3.0,17077.0,188,15.4,71,851,,,
,2022-03-29 12:00:00,2.9,16623.0,192,15.6,75,850,,,
,2022-03-29 13:00:00,1.5,14240.0,203,15.3,78,850,,,
,2022-03-29 14:00:00,1.6,11873.0,169,14.9,83,849,2.8,1033.0,
,2022-03-29 15:00:00,2.0,10182.0,174,14.4,88,848,4.4,6654.0,
,2022-03-29 16:00:00,1.1,9859.0,190,14.1,89,848,3.7,5320.0,
,2022-03-29 17:00:00,1.2,10249.0,175,14.1,89,847,4.9,11270.0,
,2022-03-29 18:00:00,2.0,13040.0,143,13.5,93,848,4.1,6187.0,
,2022-03-29 19:00:00,2.1,10122.0,131,12.5,97,848,5.5,16270.0,
,2022-03-29 20:00:00,2.2,11482.0,137,12.1,99,849,5.4,13361.0,
,2022-03-29 21:00:00,1.6,12772.0,145,12.0,99,849,5.4,14067.0,
,2022-03-29 22:00:00,1.7,13224.0,180,11.6,99,850,3.9,4971.0,
,2022-03-29 23:00:00,1.7,11130.0,216,11.8,99,851,4.8,9275.0,
,2022-03-30 00:00:00,2.0,14474.0,195,12.9,94,851,4.4,8192.0,
,2022-03-30 01:00:00,1.9,12512.0,205,13.0,94,851,3.4,2815.0,
,2022-03-30 02:00:00,0.9,9926.0,238,12.8,96,851,3.1,1343.0,
,2022-03-30 03:00:00,0.8,10837.0,225,13.1,94,850,1.9,-56.0,
,2022-03-30 04:00:00,1.2,11860.0,222,13.2,94,850,2.3,-33.0,
,2022-03-30 05:00:00,0.7,11622.0,262,13.1,95,850,2.8,100.0,
,2022-03-30 06:00:00,0.7,10635.0,45,12.9,96,850,2.7,873.0,
,2022-03-30 07:00:00,1.5,8028.0,98,12.9,96,851,5.8,17110.0,
,2022-03-30 08:00:00,1.4,6057.0,115,13.3,96,852,5.0,11017.0,
,2022-03-30 09:00:00,1.4,5324.0,120,14.0,94,852,4.6,9138.0,
,2022-03-30 10:00:00,1.1,4391.0,112,14.6,94,852,7.7,38448.0,
,2022-03-30 11:00:00,0.8,5546.0,157,15.1,94,852,6.8,31429.0,
,2022-03-30 12:00:00,0.9,4545.0,162,14.9,97,852,5.6,18706.0,
,2022-03-30 13:00:00,0.9,3965.0,229,15.3,95,851,4.2,7918.0,
,2022-03-30 14:00:00,0.4,3636.0,124,15.6,95,851,5.6,15711.0,
,2022-03-30 15:00:00,1.2,2817.0,138,16.0,92,850,6.2,23329.0,
,2022-03-30 16:00:00,0.9,2304.0,117,15.8,93,850,8.2,41638.0,
,2022-03-30 17:00:00,0.8,2271.0,76,15.7,94,850,6.8,32107.0,
,2022-03-30 18:00:00,1.8,2414.0,68,15.1,97,850,8.6,44603.0,
,2022-03-30 19:00:00,2.4,7545.0,60,14.5,99,851,8.9,43239.0,
,2022-03-30 20:00:00,3.1,14567.0,54,14.1,98,852,8.2,45368.0,
,2022-03-30 21:00:00,3.7,22451.0,54,13.9,97,853,10.1,49437.0,
,2022-03-30 22:00:00,4.6,28175.0,49,13.7,97,854,10.2,47739.0,
,2022-03-30 23:00:00,5.2,32172.0,48,13.4,98,854,10.7,48331.0,
,2022-03-31 00:00:00,3.8,19777.0,50,12.5,97,854,10.4,50981.0,
,2022-03-31 01:00:00,4.1,24407.0,56,12.4,97,854,10.8,47398.0,
,2022-03-31 02:00:00,4.5,27207.0,55,12.2,99,853,11.3,49028.0,
,2022-03-31 03:00:00,4.7,26536.0,55,12.1,99,853,11.9,48105.0,
,2022-03-31 04:00:00,4.7,29564.0,54,12.0,99,853,12.2,49425.0,
,2022-03-31 05:00:00,5.1,32555.0,53,12.0,97,853,8.8,43033.0,
,2022-03-31 06:00:00,5.7,32629.0,54,12.0,97,854,12.5,50149.0,
,2022-03-31 07:00:00,5.4,32479.0,51,11.9,97,854,12.3,50093.0,
,2022-03-31 08:00:00,4.8,32952.0,34,12.2,96,855,11.7,50054.0,
,2022-03-31 09:00:00,5.0,33744.0,26,12.3,96,856,12.2,49822.0,
,2022-03-31 10:00:00,5.5,35514.0,21,12.4,95,857,10.2,48813.0,
,2022-03-31 11:00:00,6.0,37402.0,29,12.2,94,857,10.0,50492.0,
,2022-03-31 12:00:00,6.8,37197.0,43,12.0,94,857,10.7,50033.0,
,2022-03-31 13:00:00,7.3,38025.0,42,12.2,91,856,10.8,48053.0,
,2022-03-31 14:00:00,7.5,37500.0,41,11.8,91,855,11.8,50485.0,
,2022-03-31 15:00:00,7.9,38417.0,42,11.4,90,855,10.5,49187.0,
,2022-03-31 16:00:00,8.6,39018.0,45,11.5,88,855,9.9,46921.0,
,2022-03-31 17:00:00,8.1,39261.0,47,10.9,89,855,11.6,49362.0,
,2022-03-31 18:00:00,7.6,39869.0,48,10.3,93,855,8.8,45713.0,
,2022-03-31 19:00:00,7.9,41287.0,48,9.5,95,856,9.8,46421.0,
,2022-03-31 20:00:00,8.6,41763.0,49,8.6,94,857,7.2,37369.0,
,2022-03-31 21:00:00,8.6,42250.0,53,8.1,95,857,8.0,43061.0,
,2022-03-31 22:00:00,8.5,42934.0,57,7.7,95,858,8.6,44441.0,
,2022-03-31 23:00:00,8.2,43468.0,58,7.5,95,858,9.1,46786.0,
,2022-04-01 00:00:00,7.2,43431.0,54,6.6,95,860,7.8,44857.0,
,2022-04-01 01:00:00,6.7,43490.0,49,6.6,95,859,8.0,43557.0,
,2022-04-01 02:00:00,6.7,43857.0,44,6.6,95,859,7.2,40092.0,
,2022-04-01 03:00:00,6.3,43973.0,43,6.7,95,859,6.2,27041.0,
,2022-04-01 04:00:00,6.0,43781.0,42,6.6,96,859,8.0,38654.0,
,2022-04-01 05:00:00,6.5,44185.0,41,6.4,95,859,7.8,43259.0,
,2022-04-01 06:00:00,6.5,43501.0,36,6.3,94,860,8.0,43378.0,
,2022-04-01 07:00:00,7.4,43301.0,42,6.1,94,860,7.5,41510.0,
,2022-04-01 08:00:00,7.4,42313.0,45,6.1,93,861,7.7,41578.0,
,2022-04-01 09:00:00,6.7,42515.0,43,6.1,91,862,8.9,44957.0,
,2022-04-01 10:00:00,7.1,41465.0,44,5.9,91,862,8.1,40169.0,
,2022-04-01 11:00:00,6.2,39715.0,40,6.3,91,862,6.1,26942.0,
,2022-04-01 12:00:00,5.6,38071.0,43,6.1,91,862,4.2,8568.0,
,2022-04-01 13:00:00,5.7,37041.0,46,6.0,91,861,4.2,8061.0,
,2022-04-01 14:00:00,5.9,34743.0,42,5.9,89,860,3.5,4121.0,
,2022-04-01 15:00:00,5.9,33135.0,40,5.5,89,860,1.9,232.0,
,2022-04-01 16:00:00,6.0,33925.0,43,5.5,88,860,2.1,51.0,
,2022-04-01 17:00:00,4.6,30613.0,42,5.8,89,860,2.5,306.0,
,2022-04-01 18:00:00,4.0,27230.0,41,5.7,89,860,1.8,-57.0,
,2022-04-01 19:00:00,3.7,28102.0,41,5.4,91,860,4.4,8301.0,
,2022-04-01 20:00:00,3.6,29197.0,37,5.5,92,861,3.6,5212.0,
,2022-04-01 21:00:00,3.6,30640.0,38,5.5,93,861,3.0,2331.0,
,2022-04-01 22:00:00,3.0,27459.0,33,5.4,95,862,2.9,2674.0,
,2022-04-01 23:00:00,2.1,23037.0,37,5.4,94,862,3.4,4429.0,
,2022-04-02 00:00:00,2.1,15540.0,19,5.4,83,862,3.2,3797.0,
,2022-04-02 01:00:00,1.7,10487.0,353,5.1,86,861,3.2,2984.0,
,2022-04-02 02:00:00,1.4,9236.0,348,4.8,90,861,2.5,402.0,
,2022-04-02 03:00:00,1.5,10315.0,0,4.7,92,860,2.9,2437.0,
,2022-04-02 04:00:00,1.9,12119.0,12,4.6,91,859,5.4,17021.0,
,2022-04-02 05:00:00,2.6,14103.0,7,4.3,90,859,6.9,31233.0,
,2022-04-02 06:00:00,3.1,14825.0,0,4.3,87,859,6.9,30206.0,
,2022-04-02 07:00:00,3.5,13846.0,2,4.4,86,860,6.0,22436.0,
,2022-04-02 08:00:00,3.9,13020.0,4,5.9,80,860,4.3,7641.0,
,2022-04-02 09:00:00,2.6,9510.0,16,7.9,65,861,2.8,1588.0,
,2022-04-02 10:00:00,2.4,7432.0,35,10.0,53,861,2.2,299.0,
,2022-04-02 11:00:00,2.8,5683.0,49,11.4,48,861,2.4,417.0,
,2022-04-02 12:00:00,3.1,7034.0,58,12.9,45,861,1.7,-51.0,
,2022-04-02 13:00:00,3.4,7745.0,60,13.7,43,860,2.5,-56.0,
,2022-04-02 14:00:00,3.4,8261.0,58,14.2,42,860,1.8,-42.0,
,2022-04-02 15:00:00,3.9,10253.0,58,14.3,39,859,2.3,45.0,
,2022-04-02 16:00:00,3.6,10748.0,60,14.0,39,858,2.1,-60.0,
,2022-04-02 17:00:00,3.4,10471.0,60,13.3,41,858,3.0,1613.0,
,2022-04-02 18:00:00,3.0,9038.0,67,12.0,52,858,3.5,3981.0,
,2022-04-02 19:00:00,2.4,10299.0,71,10.1,64,859,3.8,5965.0,
,2022-04-02 20:00:00,2.5,13133.0,61,9.2,69,859,3.0,1270.0,
,2022-04-02 21:00:00,2.4,14862.0,55,8.7,68,859,2.2,670.0,
,2022-04-02 22:00:00,2.5,13179.0,58,8.4,65,860,2.6,502.0,
,2022-04-02 23:00:00,2.6,13356.0,59,8.1,64,860,2.5,237.0,
,2022-04-03 00:00:00,2.2,12451.0,74,7.4,65,860,2.0,-55.0,
,2022-04-03 01:00:00,1.9,11269.0,69,7.1,67,859,1.6,-54.0,
,2022-04-03 02:00:00,1.9,11110.0,65,6.8,68,859,1.1,-72.0,
,2022-04-03 03:00:00,1.8,11005.0,63,6.5,69,859,0.9,-59.0,
,2022-04-03 04:00:00,2.0,10906.0,63,6.3,69,858,1.4,-35.0,
,2022-04-03 05:00:00,2.2,11858.0,72,6.2,69,858,1.2,-46.0,
,2022-04-03 06:00:00,2.5,14253.0,78,6.2,69,858,1.7,-78.0,
,2022-04-03 07:00:00,2.8,16155.0,86,6.6,69,859,2.5,-44.0,
,2022-04-03 08:00:00,3.2,17652.0,90,9.3,64,859,1.9,-50.0,
,2022-04-03 09:00:00,2.9,17434.0,96,11.3,56,860,2.0,-55.0,
,2022-04-03 10:00:00,3.0,16576.0,98,12.7,51,860,2.3,75.0,
,2022-04-03 11:00:00,3.3,15610.0,104,14.0,47,860,2.1,-77.0,
,2022-04-03 12:00:00,3.7,17532.0,106,14.7,46,860,2.1,565.0,
,2022-04-03 13:00:00,4.0,17145.0,100,15.2,46,859,2.1,-50.0,
,2022-04-03 14:00:00,4.3,16132.0,98,15.5,49,858,2.1,-54.0,
,2022-04-03 15:00:00,3.9,13716.0,100,15.4,53,857,2.7,1048.0,
,2022-04-03 16:00:00,3.6,13281.0,100,15.2,54,857,2.8,825.0,
,2022-04-03 17:00:00,4.2,17157.0,98,14.8,54,856,3.5,2950.0,
,2022-04-03 18:00:00,4.4,18831.0,103,13.6,58,856,4.1,8487.0,
,2022-04-03 19:00:00,4.7,19494.0,115,11.1,69,856,4.5,12047.0,
,2022-04-03 20:00:00,4.7,22172.0,119,9.9,74,857,5.1,14265.0,
,2022-04-03 21:00:00,4.8,24836.0,119,9.3,73,857,7.4,34855.0,
,2022-04-03 22:00:00,4.9,24169.0,114,9.5,70,858,7.5,35762.0,
,2022-04-03 23:00:00,4.5,24783.0,110,9.1,71,858,6.7,31506.0,
,2022-04-04 00:00:00,4.6,26195.0,117,8.7,67,858,7.0,30584.0,
,2022-04-04 01:00:00,4.3,24545.0,126,7.6,71,858,4.9,14972.0,
,2022-04-04 02:00:00,3.6,20296.0,132,7.8,68,857,4.8,10596.0,
,2022-04-04 03:00:00,3.5,18598.0,139,8.3,64,857,3.4,4269.0,
,2022-04-04 04:00:00,3.2,15342.0,139,8.7,60,857,1.4,-42.0,
,2022-04-04 05:00:00,3.3,14120.0,130,7.7,65,856,3.8,3348.0,
,2022-04-04 06:00:00,2.9,11830.0,125,7.9,65,857,2.5,228.0,
,2022-04-04 07:00:00,2.6,10637.0,127,8.3,65,857,0.5,-50.0,
,2022-04-04 08:00:00,2.3,8262.0,130,10.0,66,858,2.1,-53.0,
,2022-04-04 09:00:00,2.3,10437.0,140,11.8,60,858,1.0,-43.0,
,2022-04-04 10:00:00,2.5,11349.0,143,13.1,55,858,1.5,52.0,
,2022-04-04 11:00:00,2.4,10229.0,144,14.2,52,858,1.8,-39.0,
,2022-04-04 12:00:00,1.6,6879.0,150,15.2,53,858,2.4,27.0,
,2022-04-04 13:00:00,1.4,5072.0,135,16.0,55,857,1.3,-40.0,
,2022-04-04 14:00:00,1.2,3869.0,121,16.5,56,857,1.0,-77.0,
,2022-04-04 15:00:00,1.6,3847.0,120,16.6,56,856,1.2,-99.0,
,2022-04-04 16:00:00,2.3,4571.0,113,15.9,58,856,0.8,-73.0,
,2022-04-04 17:00:00,2.4,4527.0,105,15.0,60,855,2.1,-51.0,
,2022-04-04 18:00:00,2.6,5001.0,101,14.0,62,855,2.5,240.0,
,2022-04-04 19:00:00,2.8,5015.0,109,11.5,74,856,3.6,3255.0,
,2022-04-04 20:00:00,2.5,8020.0,104,10.3,77,857,3.4,2340.0,
,2022-04-04 21:00:00,2.3,8093.0,100,9.9,76,857,3.9,5663.0,
,2022-04-04 22:00:00,2.1,7966.0,107,10.0,74,858,4.1,7372.0,
